Given Name,Amount,Position
"KRISTIJAN","1","=784"
"KRISTOPHER","1","=784"
"KRSNA","1","=784"
"KUACH","1","=784"
"KUCAH","1","=784"
"KUETH","1","=784"
"KULKABAS","1","=784"
"KUMANAA","1","=784"
"KUNSH","1","=784"
"KURT","1","=784"
"KURTLEY","1","=784"
"KUSH","1","=784"
"KUTA","1","=784"
"KUVAM","1","=784"
"KUZMA","1","=784"
"KWELI","1","=784"
"KY","1","=784"
"KYEN","1","=784"
"KYLAN","1","=784"
"KYLER","1","=784"
"KYNAN","1","=784"
"KYREN","1","=784"
"KYTE","1","=784"
"LA","1","=784"
"LAEKEN","1","=784"
"LAITH","1","=784"
"LAMBERT","1","=784"
"LAMBROS","1","=784"
"LANE","1","=784"
"LARRY","1","=784"
"LARRYN","1","=784"
"LATHAN","1","=784"
"LAUCHLAN","1","=784"
"LAURENT","1","=784"
"LAWRANCE","1","=784"
"LAYKE","1","=784"
"LAZAR","1","=784"
"LAZARUS","1","=784"
"LEA","1","=784"
"LEATH","1","=784"
"LEBRON","1","=784"
"LEE-ROY","1","=784"
"LEITHEN","1","=784"
"LEITON","1","=784"
"LENN","1","=784"
"LENNARD","1","=784"
"LENNEX","1","=784"
"LETHUM","1","=784"
"LETO","1","=784"
"LEVI-JAXX","1","=784"
"LEX","1","=784"
"LI","1","=784"
"LINCON","1","=784"
"LINUS","1","=784"
"LIONEL","1","=784"
"LIOR","1","=784"
"LIPHELO","1","=784"
"LIZONE","1","=784"
"LLOYD","1","=784"
"LOCHIE","1","=784"
"LOCHLEN","1","=784"
"LOCKY","1","=784"
"LONDON","1","=784"
"LORONZO","1","=784"
"LOUCA","1","=784"
"LOWAN","1","=784"
"LUAL","1","=784"
"LUC","1","=784"
"LUCIAN","1","=784"
"LUCIANO","1","=784"
"LUTHER","1","=784"
"LUTPHY","1","=784"
"LYETON","1","=784"
"LYRIK","1","=784"
"MAAKA","1","=784"
"MAALIK","1","=784"
"MAANAS","1","=784"
"MABIL","1","=784"
"MACE","1","=784"
"MACHOCHI","1","=784"
"MACK","1","=784"
"MACKAI","1","=784"
"MACKENNA","1","=784"
"MACKIE","1","=784"
"MACKIEL","1","=784"
"MADDIX","1","=784"
"MADDOX","1","=784"
"MAGOT","1","=784"
"MAHAAN","1","=784"
"MAHAD","1","=784"
"MAHADEV","1","=784"
"MAJED","1","=784"
"MAJUR","1","=784"
"MAKINETI","1","=784"
"MAKUEI","1","=784"
"MALACHAI","1","=784"
"MALACHY","1","=784"
"MALAKAI-ANDREW","1","=784"
"MALAKHI","1","=784"
"MALAKY","1","=784"
"MALAKYE","1","=784"
"MALCOLM","1","=784"
"MALEK","1","=784"
"MALI","1","=784"
"MALIK","1","=784"
"MALLOU","1","=784"
"MAMADOU","1","=784"
"MANAIA","1","=784"
"MANAV","1","=784"
"MANINDER","1","=784"
"MARCELLO","1","=784"
"MARCELO","1","=784"
"MARCOS","1","=784"
"MARIUS","1","=784"
"MARLIN","1","=784"
"MARLOWE","1","=784"
"MARSHAL","1","=784"
"MARTIN","1","=784"
"MARTY","1","=784"
"MASYN","1","=784"
"MATEEN","1","=784"
"MATEO","1","=784"
"MATHANI","1","=784"
"MATHIEW","1","=784"
"MATIAS","1","=784"
"MATTHIAS","1","=784"
"MATTIX","1","=784"
"MAWGAN","1","=784"
"MAXIMAS","1","=784"
"MAXIMILIANO","1","=784"
"MAXIMILLION","1","=784"
"MAXX","1","=784"
"MEHVAN","1","=784"
"MEKHI","1","=784"
"MELVIN","1","=784"
"METHUL","1","=784"
"MICHAEL-DAVID","1","=784"
"MICHAH","1","=784"
"MICHAL","1","=784"
"MIKAEL","1","=784"
"MIKAH","1","=784"
"MIKAIL","1","=784"
"MIKE","1","=784"
"MILO","1","=784"
"MILOS","1","=784"
"MINGZHE","1","=784"
"MINH-KHIEM","1","=784"
"MINH-KHOI","1","=784"
"MINJIN","1","=784"
"MIR","1","=784"
"MITCH","1","=784"
"MITCHEL","1","=784"
"MOE","1","=784"
"MOHAMED","1","=784"
"MOHAMEDAMIN","1","=784"
"MOHNISH","1","=784"
"MOIVABAH","1","=784"
"MOKSH","1","=784"
"MONARCH","1","=784"
"MONISH","1","=784"
"MONTE","1","=784"
"MONTY","1","=784"
"MORISSON","1","=784"
"MORLIE","1","=784"
"MORRICO","1","=784"
"MUGISHA","1","=784"
"MUKHLIS","1","=784"
"MURILLO","1","=784"
"MUSER","1","=784"
"MUSTAPHA","1","=784"
"MUZZAMMIL","1","=784"
"NABHYA","1","=784"
"NADEEM","1","=784"
"NAEF","1","=784"
"NAI","1","=784"
"NAITE","1","=784"
"NAITIK","1","=784"
"NANDAN","1","=784"
"NAPOLEON","1","=784"
"NARAYAN","1","=784"
"NASSER","1","=784"
"NATARI","1","=784"
"NATHANUAL","1","=784"
"NATHANUEL","1","=784"
"NAVEED","1","=784"
"NAVRAJ","1","=784"
"NAVROSHAN","1","=784"
"NAVTAJ","1","=784"
"NAVTEJ","1","=784"
"NAWAF","1","=784"
"NAWAZ","1","=784"
"NAWED","1","=784"
"NAWWAAF","1","=784"
"NAYAN","1","=784"
"NAZIR","1","=784"
"NEELIX","1","=784"
"NEERAJ","1","=784"
"NEEV","1","=784"
"NEMANJA","1","=784"
"NEMIAH","1","=784"
"NEO","1","=784"
"NEVILLE","1","=784"
"NEYO","1","=784"
"NHAT","1","=784"
"NIALL","1","=784"
"NICHOLAOS","1","=784"
"NICK","1","=784"
"NICKALAS","1","=784"
"NICKOLAS","1","=784"
"NICKOS","1","=784"
"NICODEMUS","1","=784"
"NIKHIL","1","=784"
"NIKITAS","1","=784"
"NIKLAS","1","=784"
"NIKO","1","=784"
"NIKOLAAS","1","=784"
"NIKOLAI","1","=784"
"NIKOLAOS","1","=784"
"NIKOLAS-IZAC","1","=784"
"NIKORA","1","=784"
"NILA","1","=784"
"NILAY","1","=784"
"NINO","1","=784"
"NISHANT","1","=784"
"NIVED","1","=784"
"NIXON","1","=784"
"NORMAN","1","=784"
"NORTH","1","=784"
"NURDEEN","1","=784"
"OAKEY","1","=784"
"OAKLEIGH","1","=784"
"OBSAN","1","=784"
"OCEAN","1","=784"
"ODEN","1","=784"
"ODHIN","1","=784"
"OLIVAR","1","=784"
"OLLIVER","1","=784"
"OMARION","1","=784"
"OMO-OSAGIE","1","=784"
"ONASHE","1","=784"
"ONNI","1","=784"
"ORAN","1","=784"
"ORBISON","1","=784"
"ORSON","1","=784"
"ORSONN","1","=784"
"OSHAE","1","=784"
"OSHAN","1","=784"
"OSKAH","1","=784"
"OSWALD","1","=784"
"OUM","1","=784"
"OZI","1","=784"
"OZTURK","1","=784"
"PADDY","1","=784"
"PAHUL","1","=784"
"PANAGIOTIS","1","=784"
"PANAYIOTIS","1","=784"
"PARAM","1","=784"
"PARIN","1","=784"
"PARVIR","1","=784"
"PASCHA","1","=784"
"PATRIK","1","=784"
"PAULSTON","1","=784"
"PAYTON","1","=784"
"PEIHONG","1","=784"
"PETROS","1","=784"
"PHILLIP","1","=784"
"PINGKAWAT","1","=784"
"PIOL","1","=784"
"PLATO","1","=784"
"PRABHRAJ","1","=784"
"PRABHVEER","1","=784"
"PRAKAV","1","=784"
"PRANESH","1","=784"
"PRANIL","1","=784"
"PREET","1","=784"
"PREM","1","=784"
"PRERIT","1","=784"
"PRINCE","1","=784"
"PRINCE-HENELE","1","=784"
"PRINCETON","1","=784"
"PUKAR","1","=784"
"QIAN","1","=784"
"QUAIDE","1","=784"
"QUINTIN","1","=784"
"QUINTRELL","1","=784"
"QWAYDE","1","=784"
"RAAMASHWATH","1","=784"
"RABOON","1","=784"
"RAEFE","1","=784"
"RAFE","1","=784"
"RAFIQ","1","=784"
"RAHIM","1","=784"
"RAHUL","1","=784"
"RAJABU","1","=784"
"RAKIEM","1","=784"
"RAKSHAN","1","=784"
"RALPH","1","=784"
"RAMAN","1","=784"
"RAMANPREET","1","=784"
"RAMCUNG","1","=784"
"RAMI","1","=784"
"RAMLIAN","1","=784"
"RANDY","1","=784"
"RANNVIJAY","1","=784"
"RANVIR","1","=784"
"RAPH","1","=784"
"RASHAD","1","=784"
"RASTKO","1","=784"
"RAYAAN","1","=784"
"RAYHAN","1","=784"
"REAGAN","1","=784"
"REESE","1","=784"
"REEVE","1","=784"
"REGAN","1","=784"
"REGGIE","1","=784"
"REIGN","1","=784"
"REMINGTON","1","=784"
"REN","1","=784"
"RENESH","1","=784"
"RENFREY","1","=784"
"REZA","1","=784"
"RHYAN","1","=784"
"RHYDER","1","=784"
"RHYLEN","1","=784"
"RHYLIN","1","=784"
"RIAAN","1","=784"
"RIAN","1","=784"
"RICK","1","=784"
"RIDHA","1","=784"
"RIGBY","1","=784"
"RILEE","1","=784"
"RIMINO","1","=784"
"RIOT","1","=784"
"RISHAV","1","=784"
"RIZWAN","1","=784"
"ROARY","1","=784"
"ROBBIE","1","=784"
"ROBI","1","=784"
"ROBIN","1","=784"
"ROCKFORD","1","=784"
"RODELAIRE","1","=784"
"RODERICK","1","=784"
"RODNEY","1","=784"
"RODRIGO","1","=784"
"ROGAN","1","=784"
"ROHIT","1","=784"
"ROJUN","1","=784"
"ROLLIE","1","=784"
"ROMESH","1","=784"
"RONAK","1","=784"
"RONANDO","1","=784"
"RONIN","1","=784"
"RONIT","1","=784"
"RONNIE","1","=784"
"ROSCOE","1","=784"
"ROSS","1","=784"
"ROURKE","1","=784"
"ROYAL","1","=784"
"ROYCE","1","=784"
"RUDI","1","=784"
"RUFUS","1","=784"
"RUMIAO","1","=784"
"RUSTY","1","=784"
"RYDA","1","=784"
"RYDAH","1","=784"
"RYKER","1","=784"
"RYLEIGH","1","=784"
"RYLIE","1","=784"
"RYLIEY","1","=784"
"S","1","=784"
"SAAB","1","=784"
"SAAHIL","1","=784"
"SABAH","1","=784"
"SABASTIAN","1","=784"
"SABIEN","1","=784"
"SADEED","1","=784"
"SAEED","1","=784"
"SAFIN","1","=784"
"SAFIR","1","=784"
"SAHEJ","1","=784"
"SAHIL","1","=784"
"SAHIRDEEP","1","=784"
"SAIF","1","=784"
"SAJAAD","1","=784"
"SAKET","1","=784"
"SAKETH","1","=784"
"SALAAR","1","=784"
"SALAH","1","=784"
"SALEM","1","=784"
"SALVATORE","1","=784"
"SALVATORE-DOMENICO","1","=784"
"SAM-CRUZE","1","=784"
"SAMANYA","1","=784"
"SAMARDEEP","1","=784"
"SAMARVEER","1","=784"
"SAMER","1","=784"
"SAMI","1","=784"
"SAMNANG","1","=784"
"SANGKAN","1","=784"
"SANTHOSH","1","=784"
"SANTIARGO","1","=784"
"SARAS","1","=784"
"SARI","1","=784"
"SARUN","1","=784"
"SASCHA","1","=784"
"SASHA","1","=784"
"SATARYU","1","=784"
"SATHIRA","1","=784"
"SATVIK","1","=784"
"SATYAM","1","=784"
"SAUL","1","=784"
"SAVAN","1","=784"
"SAVEN","1","=784"
"SAVERIO","1","=784"
"SAVIOUR","1","=784"
"SAVYA","1","=784"
"SAXTON","1","=784"
"SAYED","1","=784"
"SCOUT","1","=784"
"SCYLES","1","=784"
"SEABERT","1","=784"
"SEAGA","1","=784"
"SEAMUS","1","=784"
"SEBAREN","1","=784"
"SEBASTIANO","1","=784"
"SEBASTYEN","1","=784"
"SEDRIC","1","=784"
"SEHAJDIP","1","=784"
"SEHAJPARTAP","1","=784"
"SEHBAAJ","1","=784"
"SEHEJBIR","1","=784"
"SEHRAJ","1","=784"
"SELESTIN","1","=784"
"SEN","1","=784"
"SENA","1","=784"
"SENN","1","=784"
"SEONGJUN","1","=784"
"SETESH","1","=784"
"SEVYLAN","1","=784"
"SHAAN","1","=784"
"SHAANPREET","1","=784"
"SHAE","1","=784"
"SHAHAB","1","=784"
"SHAHIN","1","=784"
"SHAKUR","1","=784"
"SHAMUS","1","=784"
"SHANE","1","=784"
"SHANMUKHA","1","=784"
"SHANNYN","1","=784"
"SHANVIR","1","=784"
"SHAUNAK","1","=784"
"SHAURYA","1","=784"
"SHAWNVEER","1","=784"
"SHAY","1","=784"
"SHAYAN","1","=784"
"SHAYDEN","1","=784"
"SHEIKH","1","=784"
"SHENAL","1","=784"
"SHIVAM","1","=784"
"SHOALIN","1","=784"
"SHORNE","1","=784"
"SHREY","1","=784"
"SHREYANSH","1","=784"
"SHURAIM","1","=784"
"SI","1","=784"
"SIBONGOKUHLE","1","=784"
"SIDDAQMEET","1","=784"
"SIDHAN","1","=784"
"SIMEO","1","=784"
"SIMOS","1","=784"
"SIMRAN","1","=784"
"SINA","1","=784"
"SINGH","1","=784"
"SISQO","1","=784"
"SIYA","1","=784"
"SKYE","1","=784"
"SLADE","1","=784"
"SLATE","1","=784"
"SOHAM","1","=784"
"SOKVISALSAK","1","=784"
"SONICSON","1","=784"
"SONIT","1","=784"
"SONY","1","=784"
"SORA","1","=784"
"SOTIRIS","1","=784"
"SPENCE","1","=784"
"SPIRO","1","=784"
"SRI","1","=784"
"SRIJESH","1","=784"
"STANDEN","1","=784"
"STELIOS","1","=784"
"STEVE","1","=784"
"STORHM","1","=784"
"STORM","1","=784"
"STRATH","1","=784"
"STUART","1","=784"
"SUCRE","1","=784"
"SUJAY","1","=784"
"SUKHPREET","1","=784"
"SUKHSIMAR","1","=784"
"SUKHVIR","1","=784"
"SULI","1","=784"
"SUNDRE","1","=784"
"SUNNI","1","=784"
"SUNNY","1","=784"
"SURIYA","1","=784"
"SUSHEN","1","=784"
"SVENN","1","=784"
"SWARNIM","1","=784"
"SYLER","1","=784"
"SYLUS","1","=784"
"SYRUS","1","=784"
"TAARHID","1","=784"
"TADHG","1","=784"
"TAI","1","=784"
"TAIDEN","1","=784"
"TAIJ","1","=784"
"TAILO","1","=784"
"TAIM","1","=784"
"TAIRA","1","=784"
"TAITON","1","=784"
"TAJBID","1","=784"
"TAJVIR","1","=784"
"TAKSHEEL","1","=784"
"TAKUMA","1","=784"
"TAKUMI","1","=784"
"TALISH","1","=784"
"TALLAN","1","=784"
"TALLIS","1","=784"
"TALYN","1","=784"
"TAMEM","1","=784"
"TAMSEEL","1","=784"
"TAN","1","=784"
"TANDER","1","=784"
"TANVEER","1","=784"
"TARQUIN","1","=784"
"TATEM","1","=784"
"TAVIAN","1","=784"
"TAVIO","1","=784"
"TAVION","1","=784"
"TAVIS","1","=784"
"TAVISH","1","=784"
"TAWARIKI","1","=784"
"TAYEM","1","=784"
"TAYNE","1","=784"
"TAYSAN","1","=784"
"TAYSHAON","1","=784"
"TAZMAN","1","=784"
"TEAG","1","=784"
"TEAL","1","=784"
"TEAOWERA","1","=784"
"TEJAS","1","=784"
"TENDAI","1","=784"
"TENG","1","=784"
"TERENCE","1","=784"
"TERENCE-WILLIAM","1","=784"
"TEVA","1","=784"
"TEX","1","=784"
"TEXAS","1","=784"
"THAI","1","=784"
"THAISIN","1","=784"
"THAISON","1","=784"
"THANASI","1","=784"
"THIECH","1","=784"
"THIJS","1","=784"
"THIONG","1","=784"
"THOMPSON","1","=784"
"THOR","1","=784"
"THYRONE","1","=784"
"TIAN","1","=784"
"TIGER","1","=784"
"TIGHE","1","=784"
"TIJJE","1","=784"
"TIKHON","1","=784"
"TILAK","1","=784"
"TIMOTEO","1","=784"
"TINO","1","=784"
"TIRATH","1","=784"
"TITAN","1","=784"
"TITUS","1","=784"
"TJ","1","=784"
"TJARII","1","=784"
"TOBIE","1","=784"
"TOKI","1","=784"
"TOMISLAV","1","=784"
"TOMMASO","1","=784"
"TOREY","1","=784"
"TORIN","1","=784"
"TORMAIGH","1","=784"
"TORRENCE","1","=784"
"TORRIN","1","=784"
"TORY","1","=784"
"TOSHAN","1","=784"
"TRAE","1","=784"
"TREVOR","1","=784"
"TREY'VON","1","=784"
"TRIDIB","1","=784"
"TRIET","1","=784"
"TRIEU","1","=784"
"TRIK","1","=784"
"TRISTIAN","1","=784"
"TRISTIN","1","=784"
"TRISTYN","1","=784"
"TRUNG","1","=784"
"TU","1","=784"
"TUCKER","1","=784"
"TUI","1","=784"
"TUSYA","1","=784"
"TUWHAKAIRIORA","1","=784"
"TYGHE","1","=784"
"TYLA","1","=784"
"TYRAN","1","=784"
"TYRELL-LEE","1","=784"
"TYRELLE","1","=784"
"TYRHESE","1","=784"
"TYRON","1","=784"
"TYSUN","1","=784"
"TYTUS","1","=784"
"UNNAMED","1","=784"
"URIAH","1","=784"
"UTTEJ","1","=784"
"UZAIR","1","=784"
"VAASU","1","=784"
"VAJAHAT","1","=784"
"VALOUR","1","=784"
"VAN","1","=784"
"VANBAWIMANG","1","=784"
"VANDER","1","=784"
"VANSH","1","=784"
"VARISH","1","=784"
"VARO","1","=784"
"VASILIS","1","=784"
"VAUGHN","1","=784"
"VED","1","=784"
"VEDANT","1","=784"
"VEDIC","1","=784"
"VEER","1","=784"
"VERGELIO","1","=784"
"VIET","1","=784"
"VIHAAN","1","=784"
"VIKRAM","1","=784"
"VINSON-CHUNLONG","1","=784"
"VISETH","1","=784"
"VOSHON","1","=784"
"VRISH","1","=784"
"WALKER","1","=784"
"WALLACE","1","=784"
"WAQAS","1","=784"
"WASIM","1","=784"
"WAYDE","1","=784"
"WAYNE","1","=784"
"WENBO","1","=784"
"WENLI","1","=784"
"WES","1","=784"
"WESALL","1","=784"
"WESLY","1","=784"
"WEZ","1","=784"
"WHYATT","1","=784"
"WIL","1","=784"
"WILFRED","1","=784"
"WILHELM","1","=784"
"WILLEM","1","=784"
"WILLOUGHBY","1","=784"
"WIREMU","1","=784"
"WOLFE","1","=784"
"X'ZAVIER","1","=784"
"XANDA","1","=784"
"XANDAH","1","=784"
"XAVIOUR","1","=784"
"XAYVION","1","=784"
"XIAN","1","=784"
"XIANG","1","=784"
"XYLER","1","=784"
"YAHYA","1","=784"
"YAMATO","1","=784"
"YANNIS","1","=784"
"YAR","1","=784"
"YASEEN","1","=784"
"YASHIL","1","=784"
"YASHWANT","1","=784"
"YATIN","1","=784"
"YAYIN","1","=784"
"YEN","1","=784"
"YENUL","1","=784"
"YIANNIS","1","=784"
"YIFAN","1","=784"
"YIXIANG","1","=784"
"YIXUAN","1","=784"
"YIZE","1","=784"
"YIZHE","1","=784"
"YONG","1","=784"
"YOSEF","1","=784"
"YOUNISS","1","=784"
"YOUSEF","1","=784"
"YU-QING","1","=784"
"YUBO","1","=784"
"YUCHENG","1","=784"
"YUG","1","=784"
"YUNETH","1","=784"
"YUNUS","1","=784"
"YURI","1","=784"
"YUTA","1","=784"
"YUVARAJ","1","=784"
"ZAAC","1","=784"
"ZACCARIA","1","=784"
"ZAGAN","1","=784"
"ZAID","1","=784"
"ZAINE","1","=784"
"ZAKARIA","1","=784"
"ZAKARY","1","=784"
"ZAKE","1","=784"
"ZAKIR","1","=784"
"ZAN","1","=784"
"ZAYAN","1","=784"
"ZAYLAN","1","=784"
"ZEB","1","=784"
"ZEBADIAH","1","=784"
"ZECARIAS","1","=784"
"ZEEK","1","=784"
"ZEEKE","1","=784"
"ZEHRAN","1","=784"
"ZEKIEL","1","=784"
"ZENING","1","=784"
"ZENITH","1","=784"
"ZEPHANIAH","1","=784"
"ZEPHREY","1","=784"
"ZEPHYR","1","=784"
"ZEPLIN","1","=784"
"ZEVI","1","=784"
"ZHENG","1","=784"
"ZHI","1","=784"
"ZHINWAR","1","=784"
"ZHIYANG","1","=784"
"ZIAH","1","=784"
"ZIBIN","1","=784"
"ZINDEL","1","=784"
"ZISIS","1","=784"
"ZIXI","1","=784"
"ZIYUAN","1","=784"
"ZOHAIB","1","=784"
"ZYLER","1","=784"
"ZYLON","1","=784"
"JACK","151","1"
"WILLIAM","139","2"
"OLIVER","131","3"
"LUCAS","125","4"
"ETHAN","116","5"
"RILEY","109","6"
"JAMES","107","7"
"NOAH","104","8"
"CHARLIE","103","9"
"MASON","101","10"
"LACHLAN","97","11"
"THOMAS","95","12"
"HARRISON","92","13"
"JACOB","88","14"
"LIAM","87","15"
"TYLER","86","16"
"HENRY","84","17"
"MAX","83","18"
"JOSHUA","81","19"
"HARRY","80","20"
"ALEXANDER","77","21"
"JAYDEN","76","22"
"SAMUEL","75","23"
"COOPER","72","=24"
"XAVIER","72","=24"
"SEBASTIAN","71","26"
"HUNTER","69","27"
"DANIEL","68","28"
"BLAKE","67","=29"
"JACKSON","67","=29"
"JAXON","66","31"
"ISAAC","60","32"
"JORDAN","59","=33"
"OSCAR","59","=33"
"PATRICK","58","35"
"HUDSON","57","36"
"RYAN","55","37"
"ANGUS","54","=38"
"CONNOR","54","=38"
"LEVI","54","=38"
"MITCHELL","54","=38"
"ELIJAH","52","42"
"FLYNN","49","43"
"BRAXTON","48","=44"
"JAKE","48","=44"
"LOGAN","48","=44"
"ARCHER","47","=47"
"ELI","47","=47"
"BENJAMIN","45","49"
"ARCHIE","44","=50"
"AUSTIN","44","=50"
"CHASE","44","=50"
"AIDEN","43","=53"
"NICHOLAS","43","=53"
"SETH","43","=53"
"HAMISH","42","56"
"DYLAN","41","=57"
"JETT","41","=57"
"OWEN","41","=57"
"LEO","40","=60"
"NATE","40","=60"
"RYDER","40","=60"
"HAYDEN","39","63"
"BAILEY","38","64"
"LUKE","37","=65"
"MICHAEL","37","=65"
"TYSON","37","=65"
"LINCOLN","36","=68"
"ZACHARY","36","=68"
"EDWARD","34","=70"
"HUGO","34","=70"
"KAI","34","=70"
"CALEB","32","=73"
"CAMERON","32","=73"
"NATHAN","32","=73"
"BEAU","31","=76"
"CALLUM","31","=76"
"MATTHEW","31","=76"
"ASHTON","30","=79"
"FINN","30","=79"
"CODY","28","=81"
"DECLAN","28","=81"
"GEORGE","28","=81"
"LEWIS","28","=81"
"FELIX","27","85"
"JOSEPH","26","=86"
"ZAC","26","=86"
"ANDREW","24","=88"
"JOHN","24","=88"
"LOUIS","24","=88"
"LUCA","24","=88"
"AIDAN","23","=92"
"ALEX","23","=92"
"CHRISTIAN","23","=92"
"ANTHONY","22","=95"
"JOEL","22","=95"
"BROCK","21","97"
"BRODIE","20","=98"
"JESSE","20","=98"
"JONATHAN","20","=98"
"SPENCER","20","=98"
"TOBY","20","=98"
"AARON","19","=103"
"DARCY","19","=103"
"HARVEY","19","=103"
"JAI","19","=103"
"JAXSON","19","=103"
"KOBE","19","=103"
"JASPER","18","=109"
"MARCUS","18","=109"
"PETER","18","=109"
"BILLY","17","=112"
"GABRIEL","17","=112"
"RHYS","17","=112"
"SAM","17","=112"
"ADAM","16","=116"
"DANTE","16","=116"
"DAVID","16","=116"
"ELLIOT","16","=116"
"KAIDEN","16","=116"
"KAYDEN","16","=116"
"RORY","16","=116"
"BENTLEY","15","=123"
"CHRISTOPHER","15","=123"
"COHEN","15","=123"
"FLETCHER","15","=123"
"HUGH","15","=123"
"JOSIAH","15","=123"
"JUDE","15","=123"
"PHOENIX","15","=123"
"AYDEN","14","=131"
"BRADLEY","14","=131"
"CHARLES","14","=131"
"HARLEY","14","=131"
"HEATH","14","=131"
"JAX","14","=131"
"JULIAN","14","=131"
"LEON","14","=131"
"SAXON","14","=131"
"THEODORE","14","=131"
"VINCENT","14","=131"
"WILL","14","=131"
"ASTON","13","=143"
"CARTER","13","=143"
"CHACE","13","=143"
"EVAN","13","=143"
"JASON","13","=143"
"KALEB","13","=143"
"MICAH","13","=143"
"PARKER","13","=143"
"ZAVIER","13","=143"
"ARI","12","=152"
"ARYAN","12","=152"
"DOMINIC","12","=152"
"ISAIAH","12","=152"
"KOBY","12","=152"
"MAXWELL","12","=152"
"ORLANDO","12","=152"
"TRISTAN","12","=152"
"ZANE","12","=152"
"ANTONIO","11","=161"
"ASHER","11","=161"
"AXEL","11","=161"
"BRODY","11","=161"
"CALVIN","11","=161"
"CAMPBELL","11","=161"
"JENSEN","11","=161"
"JEREMY","11","=161"
"KADEN","11","=161"
"MASSIMO","11","=161"
"MILLER","11","=161"
"OLLIE","11","=161"
"RYLAN","11","=161"
"ZACH","11","=161"
"ALESSIO","10","=175"
"ALI","10","=175"
"BEN","10","=175"
"BRAYDEN","10","=175"
"ELIAS","10","=175"
"JAMIE","10","=175"
"JUDD","10","=175"
"KADE","10","=175"
"KEVIN","10","=175"
"LENNOX","10","=175"
"LUKA","10","=175"
"MUHAMMAD","10","=175"
"TAYLOR","10","=175"
"BRYCE","9","=188"
"CALLAN","9","=188"
"CASEY","9","=188"
"CRUZ","9","=188"
"JAY","9","=188"
"JED","9","=188"
"LUKAS","9","=188"
"MYLES","9","=188"
"NASH","9","=188"
"NATHANIEL","9","=188"
"ROWAN","9","=188"
"TATE","9","=188"
"ABEL","8","=200"
"ARLO","8","=200"
"ARTHUR","8","=200"
"BOSTON","8","=200"
"DEXTER","8","=200"
"DION","8","=200"
"ERIC","8","=200"
"JIMMY","8","=200"
"JONAH","8","=200"
"MAXIMUS","8","=200"
"QUINN","8","=200"
"TOBIAS","8","=200"
"TOM","8","=200"
"AMIR","7","=213"
"CHAYSE","7","=213"
"CLAY","7","=213"
"COREY","7","=213"
"DAMON","7","=213"
"DEAN","7","=213"
"DIESEL","7","=213"
"EDDIE","7","=213"
"EMMANUEL","7","=213"
"JADEN","7","=213"
"JOBE","7","=213"
"JUSTIN","7","=213"
"JYE","7","=213"
"KYAN","7","=213"
"KYLE","7","=213"
"LEONARDO","7","=213"
"LOCHLAN","7","=213"
"MAXIMILIAN","7","=213"
"PAUL","7","=213"
"REUBEN","7","=213"
"RICKY","7","=213"
"SCOTT","7","=213"
"SHANNON","7","=213"
"STEFAN","7","=213"
"TANNER","7","=213"
"TIMOTHY","7","=213"
"TYRONE","7","=213"
"XANDER","7","=213"
"ZAK","7","=213"
"ANTON","6","=242"
"BENJI","6","=242"
"COBY","6","=242"
"CURTIS","6","=242"
"DENZEL","6","=242"
"EZEKIEL","6","=242"
"IBRAHIM","6","=242"
"JAGGER","6","=242"
"JOHNNY","6","=242"
"MALACHI","6","=242"
"MARCO","6","=242"
"MARLEY","6","=242"
"MILES","6","=242"
"OSKAR","6","=242"
"RAFAEL","6","=242"
"RUBEN","6","=242"
"SEAN","6","=242"
"SIMON","6","=242"
"STEVEN","6","=242"
"TAJ","6","=242"
"TY","6","=242"
"ZACK","6","=242"
"ADRIAN","5","=264"
"ALEC","5","=264"
"ANDRE","5","=264"
"ANDY","5","=264"
"ARJUN","5","=264"
"BANJO","5","=264"
"BAXTER","5","=264"
"BODHI","5","=264"
"BRANDON","5","=264"
"BRAXTYN","5","=264"
"BROOKLYN","5","=264"
"BYRON","5","=264"
"CHESTER","5","=264"
"CLAYTON","5","=264"
"COLBY","5","=264"
"DAMIEN","5","=264"
"DANNY","5","=264"
"DEKLAN","5","=264"
"DOMENIC","5","=264"
"DOUGLAS","5","=264"
"ELLIOTT","5","=264"
"EWAN","5","=264"
"EZRA","5","=264"
"FRANCESCO","5","=264"
"FREDDIE","5","=264"
"HARPER","5","=264"
"HARTLEY","5","=264"
"IZAK","5","=264"
"JACE","5","=264"
"JAKOB","5","=264"
"JARRAH","5","=264"
"JENSON","5","=264"
"JONAS","5","=264"
"KEANU","5","=264"
"KIAN","5","=264"
"KOBI","5","=264"
"LACHIE","5","=264"
"LAKYN","5","=264"
"LEIGH","5","=264"
"LENNY","5","=264"
"MARK","5","=264"
"ODIN","5","=264"
"PRESTON","5","=264"
"RYLEY","5","=264"
"SAMSON","5","=264"
"SHAUN","5","=264"
"SIDNEY","5","=264"
"SILAS","5","=264"
"TROY","5","=264"
"TULLY","5","=264"
"ZADE","5","=264"
"ZANDER","5","=264"
"AARAV","4","=316"
"ALASTAIR","4","=316"
"ALBERT","4","=316"
"ALEKSANDAR","4","=316"
"ALFIE","4","=316"
"ALFRED","4","=316"
"ASH","4","=316"
"BASTIAN","4","=316"
"BRAX","4","=316"
"CHAD","4","=316"
"CHRIS","4","=316"
"CRISTIANO","4","=316"
"DAMIAN","4","=316"
"DENNIS","4","=316"
